course_url,course_name,instructor_name,course_provider,course_level,course_certificate,course_subject,course_is_university,course_avg_rating,course_num_rating,course_institution,course_is_classroom,course_is_free,course_id,course_type,course_provider_url,description,duration,start_date,pricing,image_url,rating,is_free,language
https://www.classcentral.com/classroom/youtube-18-01-2023-mestrado-computacao-logica-e-teoria-dos-conjuntos-felipe-goncalves-aula-08-327068,"Mestrado: Computação, Lógica e Teoria dos Conjuntos - Aula 08",Instituto de Matemática Pura e Aplicada,YouTube,,False,Formal Languages,False,0,0,Instituto de Matemática Pura e Aplicada,True,True,327068,course,N/A,"Explore formal languages, register machines, decidability, algorithmic complexity, first-order logic, and set theory in this advanced mathematics lecture series.",1 hour 31 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5e6ed5b2ba45.jpg,No rating available,Yes,Portuguese
https://www.classcentral.com/classroom/youtube-10-02-2023-mestrado-computacao-logica-e-teoria-dos-conjuntos-felipe-goncalves-aula-14-326974,"Mestrado: Computação, Lógica e Teoria dos Conjuntos - Aula 14",Instituto de Matemática Pura e Aplicada,YouTube,,False,Formal Languages,False,0,0,Instituto de Matemática Pura e Aplicada,True,True,326974,course,N/A,"Explore tópicos avançados em computação, lógica e teoria dos conjuntos, incluindo linguagens formais, máquinas de registro, decidibilidade, complexidade algorítmica e lógica de primeira ordem.",2 hours 2 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e56efbbf4e62.jpg,No rating available,Yes,Portuguese
https://www.classcentral.com/classroom/youtube-08-02-2023-mestrado-computacao-logica-e-teoria-dos-conjuntos-felipe-goncalves-aula-13-326992,"Mestrado: Computação, Lógica e Teoria dos Conjuntos - Aula 13",Instituto de Matemática Pura e Aplicada,YouTube,,False,Formal Languages,False,0,0,Instituto de Matemática Pura e Aplicada,True,True,326992,course,N/A,"Explore formal languages, register machines, decidability, algorithmic complexity, first-order logic, and set theory in this advanced mathematics lecture series.",1 hour 56 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6163839f501c.jpg,No rating available,Yes,Portuguese
https://www.classcentral.com/classroom/youtube-24-02-2023-mestrado-computacao-logica-e-teoria-dos-conjuntos-felipe-goncalves-aula-19-326933,"Computação, Lógica e Teoria dos Conjuntos - Aula 19",Instituto de Matemática Pura e Aplicada,YouTube,,False,Formal Languages,False,0,0,Instituto de Matemática Pura e Aplicada,True,True,326933,course,N/A,"Explore advanced topics in computation, logic, and set theory, including formal languages, register machines, decidability, algorithmic complexity, first-order logic, and ZFC set theory.",2 hours 2 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5315b1e8659a.jpg,No rating available,Yes,Portuguese
https://www.classcentral.com/classroom/youtube-23-02-2023-mestrado-computacao-logica-e-teoria-dos-conjuntos-felipe-goncalves-aula-18-326938,"Computação, Lógica e Teoria dos Conjuntos - Aula 18",Instituto de Matemática Pura e Aplicada,YouTube,,False,Formal Languages,False,0,0,Instituto de Matemática Pura e Aplicada,True,True,326938,course,N/A,"Explore tópicos avançados em computação, lógica e teoria dos conjuntos, incluindo linguagens formais, máquinas de registro, decidibilidade, complexidade algorítmica e lógica de primeira ordem.",2 hours 4 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/786ac0e9756a.jpg,No rating available,Yes,Portuguese
https://www.classcentral.com/classroom/youtube-09-01-2023-mestrado-computacao-logica-e-teoria-dos-conjuntos-felipe-goncalves-aula-04-327099,"Mestrado: Computação, Lógica e Teoria dos Conjuntos - Aula 04",Instituto de Matemática Pura e Aplicada,YouTube,,False,Formal Languages,False,0,0,Instituto de Matemática Pura e Aplicada,True,True,327099,course,N/A,"Explore conceitos avançados de computação teórica, incluindo linguagens formais, máquinas de registro, decidibilidade e complexidade algorítmica. Aprofunde-se em lógica de primeira ordem e teoria dos conjuntos.",1 hour 34 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/793952942a65.jpg,No rating available,Yes,Portuguese
https://www.classcentral.com/classroom/youtube-04-01-2023-mestrado-computacao-logica-e-teoria-dos-conjuntos-felipe-goncalves-aula-02-327108,"Mestrado: Computação, Lógica e Teoria dos Conjuntos - Aula 02",Instituto de Matemática Pura e Aplicada,YouTube,,False,Formal Languages,False,0,0,Instituto de Matemática Pura e Aplicada,True,True,327108,course,N/A,"Explore formal languages, register machines, decidability, algorithmic complexity, first-order logic, and set theory in this advanced mathematics lecture.",1 hour 41 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/66308482c4c5.jpg,No rating available,Yes,Portuguese
https://www.classcentral.com/classroom/youtube-02-01-2023-mestrado-computacao-logica-e-teoria-dos-conjuntos-felipe-goncalves-aula-01-327113,"Mestrado: Computação, Lógica e Teoria dos Conjuntos - Aula 01",Instituto de Matemática Pura e Aplicada,YouTube,,False,Theoretical Computer Science,False,0,0,Instituto de Matemática Pura e Aplicada,True,True,327113,course,N/A,"Explore fundamentos de computação, lógica e teoria dos conjuntos em aula de mestrado. Aborde linguagens formais, máquinas de registro, decidibilidade, complexidade algorítmica e lógica de primeira ordem.",1 hour 48 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6a7f6b02cd0a.jpg,No rating available,Yes,Portuguese
https://www.classcentral.com/classroom/youtube-16-01-2023-mestrado-computacao-logica-e-teoria-dos-conjuntos-felipe-goncalves-aula-07-327076,"Mestrado: Computação, Lógica e Teoria dos Conjuntos - Aula 07",Instituto de Matemática Pura e Aplicada,YouTube,,False,Formal Languages,False,0,0,Instituto de Matemática Pura e Aplicada,True,True,327076,course,N/A,"Explore formal languages, register machines, decidability, algorithmic complexity, first-order logic, and set theory in this advanced mathematics lecture.",1 hour 57 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1bd13cdab995.jpg,No rating available,Yes,Portuguese
https://www.classcentral.com/classroom/youtube-13-01-2023-mestrado-computacao-logica-e-teoria-dos-conjuntos-felipe-goncalves-aula-06-327081,"Mestrado: Computação, Lógica e Teoria dos Conjuntos - Aula 06",Instituto de Matemática Pura e Aplicada,YouTube,,False,Formal Languages,False,0,0,Instituto de Matemática Pura e Aplicada,True,True,327081,course,N/A,"Explore formal languages, register machines, decidability, algorithmic complexity, first-order logic, and set theory in this advanced mathematics lecture.",1 hour 50 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/af3bdb8ebf7d.jpg,No rating available,Yes,Portuguese
https://www.classcentral.com/classroom/youtube-emmanuel-jeandel-symbolic-dynamics-and-representations-of-matrices-328138,Symbolic Dynamics and Representations of Matrices,Centre International de Rencontres Mathématiques,YouTube,,False,Dynamical Systems,False,0,0,Centre International de Rencontres Mathématiques,True,True,328138,course,N/A,Explorez la dynamique symbolique et les représentations matricielles dans cette conférence mathématique approfondie de 50 minutes.,50 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2b6bc63249a9.jpg,No rating available,Yes,French
https://www.classcentral.com/classroom/youtube-laurent-bartholdi-automatic-actions-328156,Automatic Actions in Geometric and Asymptotic Group Theory,Centre International de Rencontres Mathématiques,YouTube,,False,Group Theory,False,0,0,Centre International de Rencontres Mathématiques,True,True,328156,course,N/A,"Explore geometric and asymptotic group theory, focusing on automatic actions in mathematics, with insights from Laurent Bartholdi's conference talk.",1 hour 1 minute,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fbc0fcf6b1a6.jpg,No rating available,Yes,French
https://www.classcentral.com/course/swayam-compiler-design-12926,Compiler Design,"IIT Kharagpur, NPTEL",Swayam,,True,Computer Science,True,0,0,"Indian Institute of Technology, Kharagpur",False,True,12926,course,N/A,"Compilers have become part and parcel of today’s computer systems. They are responsible for making the user’s computing requirements, specified as a piece of program, understandable to the underlying machine.",12 weeks,Finished,Free Online Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b803d8cf589a.jpg,No rating available,Yes,English
https://www.classcentral.com/course/swayam-formal-language-and-automata-theory-an-application-in-compiler-design-291835,Formal Language and Automata Theory- An Application in Compiler Design,"Chhattisgarh Swami Vivekanand Technical University, IGNOU",Swayam,,True,Computer Science,True,0,0,Chhattisgarh Swami Vivekanand Technical University,False,True,291835,course,N/A,"Explore formal languages, automata theory, and their application in compiler design. Learn about finite automata, grammars, parsing techniques, and code generation.",Finished,Free Online Course,N/A,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d11a44cb6ae7.png,No rating available,No,English
https://www.classcentral.com/course/cellular-automata-46387,Introducing Cellular Automata,N/A,Coursera,beginner,True,Cellular Automata,False,0,0,Coursera Project Network,False,False,46387,course,N/A,"Explore Cellular Automata's power in modeling inter-scale dynamics, using Golly and NetLogo to simulate pattern formation and self-organization. Discover applications in biology and physics.",2 hours 27 minutes,Finished,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e9d7735e1e3c.png,No rating available,No,English
https://www.classcentral.com/classroom/youtube-osint-65850,OSINT,N/A,YouTube,,False,OSINT (Open Source Intelligence),True,4.66667,15,Pennsylvania State University,True,True,65850,course,N/A,"Learn techniques for gathering and analyzing open-source intelligence, including geospatial data, metadata extraction, and malware analysis. Explore career opportunities in this growing field.",6 hours,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c04bfe8bddcb.jpg,4.5 out of 5 stars,Yes,English
https://www.classcentral.com/classroom/youtube-the-complete-open-source-intelligence-osint-training-course-80389,The Complete Open Source Intelligence Training Course,Irfan Shakeel,YouTube,,False,OSINT (Open Source Intelligence),False,4.85714,7,Irfan Shakeel,True,True,80389,course,N/A,"Comprehensive OSINT training covering key concepts, tools, and techniques for gathering intelligence from open sources, including darknet, aircraft, people, documents, and images.",2 hours 26 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b5f2e5774714.jpg,5 out of 5 stars,Yes,English
https://www.classcentral.com/course/udemy-osint-open-source-intelligence-67756,OSINT: Open-Source Intelligence,N/A,Udemy,beginner,True,OSINT (Open Source Intelligence),False,0,0,,False,False,67756,course,N/A,"Explore OSINT techniques, tools, and virtual lab setup for ethical hacking and investigations. Learn to protect your online information and conduct effective open-source intelligence gathering.",10 hours 25 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6f363ab76538.jpg,No rating available,No,English
https://www.classcentral.com/course/udemy-osint-open-source-intelligence-training-97928,The Complete OSINT (Open Source Intelligence) Training,N/A,Udemy,beginner,False,OSINT (Open Source Intelligence),False,0,0,,False,True,97928,course,N/A,"Launched in 2021, the most Effective and Up-to-date OSINT training program",1 hour 48 minutes,On-Demand,Free Online Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cdb704259923.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-osint-open-source-intelligence-level-2-124001,OSINT: Open-Source Intelligence Level 2,N/A,Udemy,intermediate,True,OSINT (Open Source Intelligence),False,0,0,,False,False,124001,course,N/A,"Advanced OSINT techniques, social engineering, and investigative tools for cyber security professionals. Expand skills in creating burner accounts, background checks, and using Linux for open-source intelligence gathering.",8 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/01b9cd0ac5ac.jpg,No rating available,No,English
https://www.classcentral.com/course/udemy-google-hacking-databases-information-gather-69305,Hacking Databases - Information  Gathering,N/A,Udemy,intermediate,False,OSINT (Open Source Intelligence),False,0,0,,False,True,69305,course,N/A,"Become well versed searching on google search engine,Ethical Hacking Base & information flow practically,Step Sqlmap.",1 hour 59 minutes,On-Demand,Free Online Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a588c2b7ca77.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-osint-at-home-tutorials-on-digital-research-verification-and-open-source-investigations-65843,"OSINT at Home - Tutorials on Digital Research, Verification and Open Source Investigations",N/A,YouTube,,False,OSINT (Open Source Intelligence),False,5,1,,True,True,65843,course,N/A,"Learn digital investigation techniques, from image reverse search to geolocation and chronolocation. Develop OSINT skills for verifying social media content and conducting open-source research, applicable to journalism, human rights, and intelligence ana…",3 hours 30 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f957b0686f8c.jpg,5 out of 5 stars,Yes,English
https://www.classcentral.com/classroom/youtube-osint-open-source-intelligence-tutorials-65844,OSINT - Open Source Intelligence Tutorials,N/A,YouTube,,False,OSINT (Open Source Intelligence),False,4,1,,True,True,65844,course,N/A,"Learn advanced OSINT techniques for cybersecurity, including email investigations, aircraft tracking, image analysis, and maritime intelligence. Enhance your threat intelligence skills.",4 hours 30 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/36a498381b35.jpg,4 out of 5 stars,Yes,English
https://www.classcentral.com/classroom/youtube-tutorials-osint-social-links-maltego-65845,OSINT - Social Links - Maltego Tutorial,N/A,YouTube,,False,OSINT (Open Source Intelligence),False,5,1,,True,True,65845,course,N/A,"Explore advanced OSINT techniques using Maltego and Social Links for comprehensive digital investigations, from social media analysis to corporate entity research.",1 hour 30 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5970908dcd35.jpg,5 out of 5 stars,Yes,English
https://www.classcentral.com/classroom/youtube-open-source-intelligence-osint-in-5-hours-full-course-learn-osint-80388,Open-Source Intelligence - Full Course - Learn OSINT,Cyber Mentor,YouTube,,False,OSINT (Open Source Intelligence),False,4,1,Cyber Mentor,True,True,80388,course,N/A,"Aprende OSINT en 4.5 horas con técnicas de búsqueda avanzada, creación de sock puppets, análisis de datos EXIF, y OSINT en redes sociales como Twitter, Facebook e Instagram.",4 hours 30 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bc086736f232.jpg,4 out of 5 stars,Yes,English
https://www.classcentral.com/classroom/youtube-osint-80188,OSINT,HackerSploit,YouTube,,False,OSINT (Open Source Intelligence),False,5,1,HackerSploit,True,True,80188,course,N/A,"Explore DNS enumeration, automated information gathering with Maltego, and leveraging Shodan for accessing routers, servers, and webcams in this comprehensive OSINT tutorial.",1 hour 30 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4cb9bb2b51e3.jpg,5 out of 5 stars,Yes,English
https://www.classcentral.com/classroom/youtube-creepy-osint-forgot-password-reveals-a-lot-179965,Creepy OSINT - Forgot Password Reveals a Lot,Cyber Mentor,YouTube,,False,OSINT (Open Source Intelligence),False,5,1,Cyber Mentor,True,True,179965,course,N/A,"Explore how ""Forgot Password"" features can expose sensitive information, revealing potential security vulnerabilities in online platforms and the importance of robust data protection measures.",12 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7dfb457cb6c4.jpg,5 out of 5 stars,Yes,English
https://www.classcentral.com/classroom/youtube-how-i-got-a-scammer-s-location-179976,How I Got a Scammer's Location,Cyber Mentor,YouTube,,False,OSINT (Open Source Intelligence),False,5,1,Cyber Mentor,True,True,179976,course,N/A,"Learn techniques to track and locate online scammers, enhancing your cybersecurity skills and understanding of digital forensics methods.",15 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/be48335c1ed0.jpg,5 out of 5 stars,Yes,English
https://www.classcentral.com/classroom/youtube-gf-whois-the-boss-building-your-own-whois-dataset-for-reconnaissance-305469,Building Your Own WHOIS Dataset for Reconnaissance,BSidesLV,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,BSidesLV,True,True,305469,course,N/A,"Learn to build a comprehensive WHOIS dataset for enhanced reconnaissance, exploring data collection methods, WHOIS/RDAP intricacies, and open-source tools for effective cybersecurity and OSINT operations.",23 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1a45f683f903.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-osint-tools-65842,OSINT Tools,N/A,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,,True,True,65842,course,N/A,"Comprehensive playlist exploring various OSINT tools, their functionalities, and applications for gathering and analyzing open-source intelligence in cybersecurity and digital investigations.",2 hours 30 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6af5b4a7e1f7.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-hacker-skills-osint-information-gathering-65847,Hacker Skills - OSINT (Information Gathering),N/A,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,,True,True,65847,course,N/A,"Learn ethical hacking techniques for gathering information from social media, networks, and search engines. Master tools like Nmap, PhoneInfoga, Sherlock, and ProxyChains for effective OSINT.",1 hour 30 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d76fd12d4caf.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-10-minute-or-less-osint-tips-65848,OSINT Tips,N/A,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,,True,True,65848,course,N/A,"Quick, easy-to-watch videos teaching Open Source Intelligence (OSINT) skills and techniques, covering topics like geolocation, social media analysis, data scraping, and Linux terminal skills.",5 hours,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ed1f865065a2.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-osint-65849,OSINT,N/A,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,,True,True,65849,course,N/A,"Comprehensive OSINT techniques covering tools like Maltego, KISMET, and Tor for information gathering, network analysis, and maintaining anonymity in digital investigations.",2 hours 30 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b44a323d67ae.jpg,No rating available,Yes,English
https://www.classcentral.com/course/cybrary-osint-fundamentals-99184,Open Source Intelligence (OSINT) Fundamentals,N/A,Cybrary,beginner,True,OSINT (Open Source Intelligence),False,0,0,,False,False,99184,course,N/A,"Learn foundational OSINT skills, including ethical considerations, tools, and techniques. Explore the OSINT cycle, conduct basic investigations, and prepare for advanced studies in open-source intelligence gathering.",2-3 hours,On-Demand,Paid Course,N/A,No rating available,No,English
https://www.classcentral.com/classroom/youtube-screen-names-from-maltego-osint-investigations-130629,Screen Names from Maltego OSINT Investigations,SecurityFWD,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,SecurityFWD,True,True,130629,course,N/A,"Explore OSINT investigation techniques using screen names, featuring Python tools Sherlock and TWINT in a browser-based environment for efficient username searches across platforms.",57 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/819fa7a25322.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-from-photo-to-passport-number-with-maltego-osint-tools-130630,From Photo to Passport Number With Maltego OSINT Tools,SecurityFWD,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,SecurityFWD,True,True,130630,course,N/A,"Discover OSINT techniques to trace individuals from a photo to passport details using tools like Maltego, Pimeyes, and TinEye. Learn ethical hacking methods for investigations and sanctions list searches.",47 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/317a8ce7ae49.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-zero-to-hero-pentesting-episode-4-five-phases-of-hacking-passive-osint-109030,Five Phases of Hacking + Passive OSINT,Cyber Mentor,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,Cyber Mentor,True,True,109030,course,N/A,"Comprehensive guide to passive reconnaissance techniques and OSINT tools for ethical hacking, covering various methods to gather intelligence without direct interaction with target systems.",3 hours 4 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fcbfbb371084.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-osint-to-compromise-frank-vianzon-227066,OSINT to Compromise - Techniques for Information Gathering,OWASP Foundation,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,OWASP Foundation,True,True,227066,course,N/A,"Explore OSINT techniques for ethical hacking and cybersecurity, learning how to gather and analyze open-source intelligence to identify vulnerabilities and enhance digital defense strategies.",17 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d6f146c15f62.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-tryhackme-advent-of-cyber-day-14-where-s-rudolph-179908,TryHackMe Advent of Cyber - Day 14: Where's Rudolph?,Cyber Mentor,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,Cyber Mentor,True,True,179908,course,N/A,"Explore OSINT techniques to locate Rudolph using social media, reverse image search, EXIF data analysis, and breach databases. Learn practical cybersecurity skills for digital investigations.",23 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e24c0518f9c7.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-i-know-where-you-live-thanks-to-your-cooking-tutorial-179972,I Know Where You Live Thanks to Your Cooking Tutorial,Cyber Mentor,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,Cyber Mentor,True,True,179972,course,N/A,"Explore how seemingly innocent online content can reveal personal information, highlighting the importance of digital privacy and security awareness.",14 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3972dd23463f.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-discovering-email-addresses-osint-179985,Discovering Email Addresses - OSINT Techniques,Cyber Mentor,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,Cyber Mentor,True,True,179985,course,N/A,Learn effective techniques for discovering email addresses using open-source intelligence (OSINT) methods to enhance your cybersecurity skills and expand your investigative capabilities.,16 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/21ca3eee401e.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-osint-cyberstalking-footprinting-and-recon-getting-to-know-you-part-3-259516,"OSInt, Cyberstalking, Footprinting and Recon: Getting to Know You - Part 3 Metadata and Miscellaneous Topics",N/A,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,,True,True,259516,course,N/A,"Explore metadata, file formats, and EXIF information for effective digital footprinting and reconnaissance. Learn practical tools and techniques for gathering valuable intelligence.",1 hour,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2e50e4b8599c.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-offensive-osint-dr-miltiadis-kandias-255656,Offensive OSINT,The Cyber Academy,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,The Cyber Academy,True,True,255656,course,N/A,"Explore offensive open-source intelligence techniques with Dr. Kandias, gaining insights into gathering and leveraging publicly available information for cybersecurity purposes.",27 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/efdb0d37d991.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-gf-whois-the-boss-building-your-own-whois-dataset-for-reconnaissance-305469,Building Your Own WHOIS Dataset for Reconnaissance,BSidesLV,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,BSidesLV,True,True,305469,course,N/A,"Learn to build a comprehensive WHOIS dataset for enhanced reconnaissance, exploring data collection methods, WHOIS/RDAP intricacies, and open-source tools for effective cybersecurity and OSINT operations.",23 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1a45f683f903.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-a-history-buff-s-archival-approach-to-open-source-intelligence-arno-h-p-reuser-tedxtwenteu-295848,A History Buff's Archival Approach to Open-Source Intelligence,TEDx,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,TEDx,True,True,295848,course,N/A,"Discover how a history student's curiosity led to founding the Dutch defense ministry's open-source intelligence branch, revolutionizing information gathering and analysis in the digital age.",18 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/05ff074bf17c.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-the-internet-never-forgets-osint-ing-myself-to-uncover-30-years-of-data-leakage-thomas-preece-282244,The Internet Never Forgets - OSINT'ing 30 Years of Personal Data Leakage,Security BSides London,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,Security BSides London,True,True,282244,course,N/A,"Explore OSINT techniques to uncover personal data leakage over three decades, revealing the extent of digital footprints and implications for privacy and security.",44 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4ce1aa4a2e95.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-off-the-hinge-dating-with-osint-taylor-rhoades-282263,Off The Hinge - Dating With OSINT,Security BSides London,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,Security BSides London,True,True,282263,course,N/A,"Explore OSINT techniques for safer online dating, uncovering potential red flags and verifying information to protect yourself in the digital romance landscape.",11 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c8c2c7c8c068.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-open-source-intelligence-osint-tutorials-65841,Open Source Intelligence Tutorials,N/A,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,,True,True,65841,course,N/A,"Comprehensive Hindi tutorials on OSINT techniques, covering social media profiling, email discovery, facial recognition, location tracking, and website information gathering for cybersecurity professionals.",2 hours 30 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f354d55c9314.jpg,No rating available,Yes,Hindi
https://www.classcentral.com/classroom/youtube-mrmcd2024-unlocking-the-power-of-osint-346805,Unlocking the Power of OSINT - Investigating and Evaluating News from Public Sources,media.ccc.de,YouTube,,False,OSINT (Open Source Intelligence),False,0,0,media.ccc.de,True,True,346805,course,N/A,"Explore OSINT techniques to uncover truth in an era of disinformation. Learn to investigate and evaluate news from public sources, with practical examples and legal considerations.",49 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ed39470d866f.jpg,No rating available,Yes,German
https://www.classcentral.com/course/udemy-learn-malware-social-engineering-and-osint--26344,"The Complete Social Engineering, Phishing, OSINT & Malware",N/A,Udemy,beginner,True,Cybersecurity,False,0,0,,False,False,26344,course,N/A,"Learn how hackers hack Windows, Linux & Android by using Social Engineering and protect yourself from phishing attacks",3 hours 14 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bda4b0c81f8d.jpg,No rating available,No,English
https://www.classcentral.com/course/coursera-packt-digital-forensics-for-pentesters-hands-on-learning-f4gfm-311400,Digital Forensics for Pentesters - Hands-On Learning,Packt,Coursera,intermediate,True,Digital Forensics,False,0,0,Packt,False,True,311400,course,N/A,"Hands-on digital forensics training for penetration testers. Master tools like Autopsy, Shodan, and Wireshark. Conduct OSINT, reverse engineer malware, and tackle real-world scenarios through CTF exercises.",9 hours 38 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b0495ab45d1c.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-open-source-intelligence-159682,OSINT in 90 minutes : Power of Public Information PROF,N/A,Udemy,beginner,True,OSINT (Open Source Intelligence),False,0,0,,False,False,159682,course,N/A,"Unleash the power of open source intelligence! Learn to gather, analyze and utilize valuable intel to make best intel !?",1 hour 39 minutes,Finished,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/78881327aeaa.jpg,No rating available,No,English
