course_url,course_name,instructor_name,course_provider,course_level,course_certificate,course_subject,course_is_university,course_avg_rating,course_num_rating,course_institution,course_is_classroom,course_is_free,course_id,course_type,course_provider_url,description,duration,start_date,pricing,image_url,rating,is_free,language
https://www.classcentral.com/course/datacamp-categorical-data-in-the-tidyverse-24511,Categorical Data in the Tidyverse,N/A,DataCamp,,True,Tidyverse,False,0,0,,False,False,24511,course,N/A,"Get ready to categorize! In this course,  you will work with non-numerical data, such as job titles or survey responses, using the Tidyverse landscape.",4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3f69b5b26271.png,No rating available,Yes,English
https://www.classcentral.com/course/beginning-application-developer-48130,Introduction to Application Development,N/A,Coursera,beginner,True,Software Development,False,0,0,LearnQuest,False,False,48130,microcredential,N/A,"Comprehensive introduction to programming fundamentals, object-orientation, essential development tools, and popular methodologies for aspiring application developers with no prior experience.","13 weeks, 4 hours a week",On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/723bda62c5a6.png,No rating available,No,English
https://www.classcentral.com/course/datacamp-introduction-to-bioconductor-in-r-24583,Introduction to Bioconductor in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24583,course,N/A,"Learn to use essential Bioconductor packages for bioinformatics using datasets from viruses, fungi, humans, and plants!",4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c4824ccbaa07.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-from-0-to-1-java-86693,"From 0 to 1: Learn Java Programming -Live Free,Learn To Code",N/A,Udemy,beginner,True,Java,False,0,0,,False,False,86693,course,N/A,An accessible yet serious guide to Java programming for everyone,17 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9e9db9ab96ab.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-quantitative-risk-management-in-r-24592,Quantitative Risk Management in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24592,course,N/A,"Work with risk-factor return series, study their empirical properties, and make estimates of value-at-risk.",5 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d76ee6540aa3.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-visual-basic-series-31939,VB.NET Masterclass: Learn Visual Basic and VBScript,N/A,Udemy,beginner,True,.NET,False,0,0,,False,False,31939,course,N/A,"Visual Basic is one of the most powerful languages created by one of the largest companies in the world, Microsoft.",4 hours 26 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/638a7d63890c.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-transactions-and-error-handling-in-sql-server-24537,Transactions and Error Handling in SQL Server,N/A,DataCamp,,True,SQL,False,0,0,,False,False,24537,course,N/A,Learn to write scripts that will catch and handle errors and control for multiple operations happening at once.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fceff9df04ac.png,No rating available,Yes,English
https://www.classcentral.com/course/computer-programming-raspberry-pi-foundation-obje-201615,Teach teens computing: Object-oriented Programming in Python,N/A,edX,advanced,True,Python,False,0,0,Raspberry Pi Foundation,False,True,201615,course,N/A,Learn object-oriented programming principles by creating your own text-based adventure game in Python.,"4 weeks, 2-4 hours a week",On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4149cfb6ccd8.png,No rating available,Yes,English
https://www.classcentral.com/course/datacamp-bond-valuation-and-analysis-in-r-24649,Bond Valuation and Analysis in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24649,course,N/A,Learn to use R to develop models to evaluate and analyze bonds as well as protect them from interest rate changes.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/891ae1b6fb68.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-iot-with-python-23888,Internet of Things with Python Programming,N/A,Udemy,beginner,True,Internet of Things,False,0,0,,False,False,23888,course,N/A,Learn foundation python programming and work on various experiments using Arduino Uno & Raspberry Pi,1 day 6 hours 44 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2ff28103ce3c.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-sentiment-analysis-in-r-24639,Sentiment Analysis in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24639,course,N/A,"Learn sentiment analysis by identifying positive and negative language, specific emotional intent and making compelling visualizations.",4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/be63a69cfe5c.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-learn-design-patterns-in-java-69560,25 Design Patterns in Java for Beginners,N/A,Udemy,beginner,True,Java,False,0,0,,False,False,69560,course,N/A,Learning how to deal with complex common problems by using design patterns.,2 hours 29 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9947e314ca6d.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-interactive-data-visualization-with-plotly-in-r-24632,Interactive Data Visualization with plotly in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24632,course,N/A,Learn how to use plotly in R to create interactive data visualizations to enhance your data storytelling.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/be9b07f82b1b.png,No rating available,Yes,English
https://www.classcentral.com/course/coursera-introduction-to-domain-models-288079,Introduction to Domain Models,N/A,Coursera,,True,Domain Modeling,True,0,0,Northeastern University ,False,True,288079,course,N/A,"Explore domain modeling, object-oriented paradigm, and visual programming techniques to design and implement software solutions for real-world business problems.",9 hours 52 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/291e3e8b2fc1.png,No rating available,Yes,English
https://www.classcentral.com/course/datacamp-analyzing-survey-data-in-r-24623,Analyzing Survey Data in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24623,course,N/A,Learn survey design using common design structures followed by visualizing and analyzing survey results.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1b0fe09768c6.png,No rating available,Yes,English
https://www.classcentral.com/course/coursera-introduction-to-software-development-and-applications-288088,Introduction to Software Development and Applications,N/A,Coursera,beginner,True,Software Development,True,0,0,Northeastern University ,False,True,288088,course,N/A,"Aprenda técnicas de engenharia de software e desenvolvimento de aplicações para modelar soluções de negócios complexas de forma rápida e eficiente, usando programação orientada a objetos e pensamento sistêmico.",14 hours 26 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7b1d58d0f4bb.png,No rating available,Yes,English
https://www.classcentral.com/course/datacamp-building-and-optimizing-triggers-in-sql-server-24550,Building and Optimizing Triggers in SQL Server,N/A,DataCamp,,True,SQL,False,0,0,,False,False,24550,course,N/A,Learn how to design and implement triggers in SQL Server using real-world examples.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fce07d412bda.png,No rating available,Yes,English
https://www.classcentral.com/course/coursera-basic-programming-in-python-i-287971,Basic Programming in Python I,N/A,Coursera,beginner,True,Computer Science,True,0,0,Northeastern University ,False,True,287971,course,N/A,"Hands-on Python programming covering core concepts, data types, functions, and object-oriented basics. Explore data science and web application development while solving real-world problems creatively.",23 hours 5 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3b315a41ee3d.png,No rating available,Yes,English
https://www.classcentral.com/course/datacamp-inference-for-numerical-data-in-r-24629,Inference for Numerical Data in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24629,course,N/A,In this course you'll learn techniques for performing statistical inference on numerical data.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/368dfc57081b.png,No rating available,Yes,English
https://www.classcentral.com/course/coursera-basic-programming-in-python-ii-287972,Basic Programming in Python II,N/A,Coursera,beginner,True,Computer Science,True,0,0,Northeastern University ,False,True,287972,course,N/A,"Hands-on Python programming covering core concepts, data science intro, and web app development. Practice clean coding, advanced loops, and real-world problem-solving.",10 hours 43 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8a9c05197144.png,No rating available,Yes,English
https://www.classcentral.com/course/datacamp-machine-learning-for-marketing-analytics-in-r-24676,Machine Learning for Marketing Analytics in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24676,course,N/A,In this course you'll learn how to use data science for several common marketing tasks.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ae545912f252.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-csharp-intermediate-oop-88542,C# OOP: A Beginner's Guide to Object-Oriented Programming,N/A,Udemy,beginner,True,C#,False,0,0,,False,False,88542,course,N/A,Master the concepts of OOP in C# and kickstart your career in C# and .NET development,2-3 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/80b4a0ddddd0.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-web-scraping-in-r-24455,Web Scraping in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24455,course,N/A,Learn how to efficiently collect and download data from any website using R.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/be6c6b4858fc.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-from-0-to-1-python-86722,From 0 to 1: Learn Python Programming  - Easy as Pie,N/A,Udemy,beginner,True,Python,False,0,0,,False,False,86722,course,N/A,A Python course for absolute beginners - this will take you to a fairly serious early intermediate level.,11 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e8c4d0870054.jpg,No rating available,No,English
https://www.classcentral.com/course/codecademy-intro-to-sql-270949,Intro to SQL,N/A,Codecademy,beginner,True,SQL,False,0,0,,False,True,270949,course,N/A,"Learn to create, access, and update data in relational databases using SQL. Master table manipulation, data integrity, and querying techniques for effective database management.",2 hours,On-Demand,Free Trial Available,N/A,No rating available,Yes,English
https://www.classcentral.com/course/udemy-learn-programming-with-python-36121,Learn Programming with Python,N/A,Udemy,beginner,True,Data Analysis,False,0,0,,False,False,36121,course,N/A,Learn the fundamental programming concepts with Python. This course is for beginners to intermediate level.,8 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/873e58ea25a5.jpg,No rating available,No,English
https://www.classcentral.com/course/exercism-plsql-110608,PL/SQL,N/A,Exercism,,False,PL/SQL,False,0,0,,False,True,110608,course,N/A,"Learn Oracle PL/SQL's procedural programming features, including loops and conditions, to enhance your SQL skills and build more complex database applications.",On-Demand,Free Online Course,N/A,https://ccweb.imgix.net/https%3A%2F%2Fd3f1iyfxxz8i1e.cloudfront.net%2Fcourses%2Fcourse_image%2F801e4efbf294.svg?auto=format&blur=200&cs=strip&fit=crop&h=380&ixlib=php-4.1.0&px=16&w=535&s=8e97cd3841001f27023e1dade5b99aba,No rating available,No,English
https://www.classcentral.com/course/udemy-complete-python-course-learn-from-beginner--299586,Complete Python Course: Learn From Beginner To Advanced,N/A,Udemy,beginner,True,Uncategorized,False,0,0,,False,False,299586,course,N/A,"Comprehensive Python journey covering fundamentals to advanced concepts, equipping learners with practical skills for real-world projects and various tech fields.",2 hours 36 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/90a790e67f73.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-introduction-to-oracle-sql-24617,Introduction to Oracle SQL,N/A,DataCamp,,True,SQL,False,0,0,,False,False,24617,course,N/A,"Sharpen your skills in Oracle SQL including SQL basics, aggregating, combining, and customizing data.",4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/75f0b0b69fe0.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-the-complete-python-bootcamp-from-zero-to-e-285720,The Complete Python Bootcamp from Zero to Expert,N/A,Udemy,beginner,True,Software Development,False,0,0,,False,False,285720,course,N/A,"Become a Python Expert. Learn Python Programming From Scratch with Hands on Exercises. Learn Data Science, Games & Apps",16 hours 9 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5d4e61bcdbe3.jpg,No rating available,No,English
https://www.classcentral.com/course/linkedin-learning-advanced-sql-for-data-scientists-74940,Advanced SQL for Data Scientists,N/A,LinkedIn Learning,,True,SQL,False,0,0,,False,False,74940,course,N/A,"Learn advanced techniques for analyzing large data sets with SQL. Find out how to build sophisticated data models, optimize queries, extend SQL with user-defined functions, and more.",2 hours 31 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9dfbe42469c3.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-python3-a-beginners-quick-start-guide-to-py-41691,Python For Beginners : Quick Start Guide to Python 3,N/A,Udemy,beginner,True,Python,False,0,0,,False,False,41691,course,N/A,Learn Python 3 For Beginners : Python Programming Tutorial : Best Python 3 Tutorial : Learn Python For Beginners Basics,7 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1f1f3e0dbe5d.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-intermediate-portfolio-analysis-in-r-24606,Intermediate Portfolio Analysis in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24606,course,N/A,"Advance you R finance skills to backtest, analyze, and optimize financial portfolios.",5 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1e2f541e3c0d.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-98-361-software-development-fundamentals-us-282880,98-361: Software Development Fundamentals (using VB .Net),N/A,Udemy,beginner,True,Software Development,False,0,0,,False,False,282880,course,N/A,"Learn Visual Basic, Web and Desktop applications, and databases. 98-361 (VB .Net version).",10 hours 7 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/86621f5ca35e.jpg,No rating available,No,English
https://www.classcentral.com/course/linkedin-learning-xml-essential-training-79844,XML Essential Training,N/A,LinkedIn Learning,,True,XML,False,0,0,,False,False,79844,course,N/A,"Get started with Extensible Markup Language (XML). Learn about the basic rules of XML, explore its syntax, and review more advanced topics such as styling your XML with CSS.",2 hours 39 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b86b0830cac2.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-learn-java-for-swing-gui-development-32964,Java for Swing (GUI) Development,N/A,Udemy,beginner,True,Java Swing,False,0,0,,False,False,32964,course,N/A,Learn to program in Java and build desktop GUI applications using the Swing (GUI) framework -  Remastered for 2024,5 hours 1 minute,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fd3a510fef5d.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-introduction-to-a-b-testing-in-r-24590,Introduction to A/B Testing in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24590,course,N/A,"Learn A/B testing: including hypothesis testing, experimental design, and confounding variables.",4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f0af7a965bf4.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-c-from-the-beginning-23589,C# from the beginning,N/A,Udemy,beginner,True,C#,False,0,0,,False,False,23589,course,N/A,"Learn C# syntax, OOP basics, and .NET fundamentals through hands-on practice. Gain skills in WinForms and LINQ to kickstart your programming journey.",2 hours 48 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/497a3a0a51f5.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-hr-analytics-exploring-employee-data-in-r-24677,HR Analytics: Exploring Employee Data in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24677,course,N/A,"Learn how to manipulate, visualize, and perform statistical tests through a series of HR analytics case studies.",5 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8469f30f0f78.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-introduction-to-ruby-on-rails-123349,Introduction to Ruby on Rails,N/A,Udemy,beginner,False,Ruby on Rails,False,0,0,,False,True,123349,course,N/A,Learn Basics and Introduction to Ruby Programming with Rails Framework,1 hour 3 minutes,On-Demand,Free Online Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2e7d25016cad.jpg,No rating available,Yes,English
https://www.classcentral.com/course/linkedin-learning-sql-queries-made-easy-100572,SQL Queries Made Easy,N/A,LinkedIn Learning,,True,SQL,False,0,0,,False,False,100572,course,N/A,"Get up and running with database tables using SQL. This course helps beginners not only learn key concepts, but also practice working on real-world business scenarios.",56 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/845ed1f14e9f.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/object-oriented-programming-s12n-126271,Object Oriented Programming,University of London,Coursera,intermediate,True,C++,True,0,0,University of London,False,False,126271,microcredential,N/A,"Develop C++ skills by building a cryptocurrency exchange platform. Learn control flow, data types, algorithms, classes, and modular programming across five courses.","13 weeks, 5 hours a week",On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f1ce17992ab1.png,No rating available,No,English
https://www.classcentral.com/course/datacamp-building-dashboards-with-flexdashboard-24601,Building Dashboards with flexdashboard,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24601,course,N/A,In this course you'll learn how to create static and interactive dashboards using flexdashboard and shiny.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/61d9433887e3.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-c-tutorial-for-absolute-beginners-66839,C++ Tutorial for Absolute Beginners . Become An Expert,N/A,Udemy,beginner,True,C++,False,0,0,,False,False,66839,course,N/A,If you’re ready to buckle down and learn C++ Programming  here’s where you should start.,9 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/baca89f4392b.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-parallel-computing-in-r-24540,Parallel Computing in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24540,course,N/A,This course covers in detail the tools available in R for parallel computing.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/beacea25ca52.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-the-complete-c-and-c-plus-programming-cours-285714,The Complete C & C++ Programming Course - Mastering  C & C++,N/A,Udemy,beginner,True,C Programming,False,0,0,,False,False,285714,course,N/A,Complete  C & C++ Programming Course basic to advanced,4 hours 29 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4f3d2a20f6c8.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-foundations-of-functional-programming-with-purrr-24620,Foundations of Functional Programming with purrr,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24620,course,N/A,Learn to easily summarize and manipulate lists using the purrr package.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5b05283b55a0.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-c-sharp-beginner-to-advanced-38263,C# in Depth: A Comprehensive Course (Beginner-To-Advanced),N/A,Udemy,beginner,True,C#,False,0,0,,False,False,38263,course,N/A,"The most detailed course on C# for Beginners and Advanced Level i.e  Lambda Expressions, LINQ, Extension Methods & OOP",8 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b51467861492.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-hierarchical-and-recursive-queries-in-sql-server-24546,Hierarchical and Recursive Queries in SQL Server,N/A,DataCamp,,True,SQL,False,0,0,,False,False,24546,course,N/A,Learn how to write recursive queries and query hierarchical data structures.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fbcc645292a7.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-android-game-development-using-python-build-27417,Game Development (Android + IOS): Build 12 Apps & Games,N/A,Udemy,beginner,True,Python,False,0,0,,False,False,27417,course,N/A,"Build 12 Cool Projects-- 2048 game, Flappy Bird, Credit Card Validation, Scientific Calculator etc. with Python!!",1 day 3 hours 5 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5af533477f65.jpg,No rating available,No,English
https://www.classcentral.com/course/linkedin-learning-sql-for-data-analysis-100571,SQL for Data Analysis,N/A,LinkedIn Learning,,True,SQL,False,0,0,,False,False,100571,course,N/A,"Learn fundamental SQL data analysis techniques especially useful for developers. Explore querying relational database values, filtering results, leveraging functions, and more.",1-2 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9fcb81359af8.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/object-oriented-cpp-40810,Object-Oriented C++: Inheritance and Encapsulation,Codio,Coursera,intermediate,True,C++,False,0,0,Codio,False,True,40810,course,N/A,"Master object-oriented C++ concepts like inheritance, encapsulation, and polymorphism through hands-on coding exercises and instant feedback, building a solid foundation for advanced programming skills.",9 hours 21 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ad598c4a2b88.png,No rating available,Yes,English
https://www.classcentral.com/course/egghead-io-graphql-query-language-118167,GraphQL Query Language,N/A,egghead.io,,False,GraphQL,False,0,0,,False,False,118167,course,N/A,"Master GraphQL query language to efficiently fetch, modify, and monitor data from APIs, enabling powerful and flexible interactions with server-side implementations.",30 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cea1cac04a0a.png,No rating available,No,English
https://www.classcentral.com/course/java-programming-language-22726,Java as a Second Language,N/A,Coursera,intermediate,True,Java,False,0,0,LearnQuest,False,False,22726,microcredential,N/A,"Transition to Java programming for experienced developers, covering object orientation, web and mobile app development, and essential features for creating robust applications.","13 weeks, 3 hours a week",On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bccb474a9438.png,No rating available,No,English
https://www.classcentral.com/course/datacamp-inference-for-categorical-data-in-r-24637,Inference for Categorical Data in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24637,course,N/A,In this course you'll learn how to leverage statistical techniques for working with categorical data.,4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a9d5abf79bf6.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-quick-course-java-interview-preparation-for-41961,Quick Course - Java interview preparation - for junior,N/A,Udemy,beginner,True,Java,False,0,0,,False,False,41961,course,N/A,Learn all the hard and soft skills you need to answer Java interview questions correctly !,3-4 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0958f7425b83.jpg,No rating available,No,English
https://www.classcentral.com/course/egghead-io-graphql-data-in-react-with-apollo-client-118246,GraphQL Data in React with Apollo Client,N/A,egghead.io,,False,GraphQL,False,0,0,,False,True,118246,course,N/A,"Learn to integrate GraphQL with React using Apollo Client. Fetch and manipulate data, manage local state, and optimize queries in this hands-on introduction to client-side GraphQL implementation.",23 minutes,On-Demand,Free Online Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/488250dd8bf2.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-complete-python-bootcamp-deep-learning-into-37029,"Python With Numpy, Pandas and Matplotlib for Data Science",N/A,Udemy,beginner,True,Python,False,0,0,,False,False,37029,course,N/A,"Deep Learning into Python Programming for Beginners with Introduction to Numpy, Pandas and Matplotlib for Data Science",13 hours 1 minute,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/959f164082d0.jpg,No rating available,No,English
https://www.classcentral.com/course/datacamp-forecasting-product-demand-in-r-24679,Forecasting Product Demand in R,N/A,DataCamp,,True,R Programming,False,0,0,,False,False,24679,course,N/A,"Learn how to identify important drivers of demand, look at seasonal effects, and predict demand for a hierarchy of products from a real world example.",4 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0a34adfcaee0.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-swift-development-25059,Swift 3 - Master Swift Development From Scratch,N/A,Udemy,beginner,True,Swift,False,0,0,,False,False,25059,course,N/A,Go from beginner to an expert Swift Programmer in 4 weeks.  Then learn building iOS10 Apps or Server Side Swift Apps.,6 hours 37 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8d4f0bed9f2b.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-oracle-plsql-fundamentals-279214,Oracle PL/SQL Fundamentals - Part 1,N/A,Pluralsight,beginner,True,PL/SQL,False,0,0,,False,False,279214,course,N/A,"In this Oracle PL/SQL online course, you will learn about the fundamentals of Oracle PL/SQL programming language. Sign up today and start your free trial now!",4 hours 29 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/496631feef14.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-python-foundation-course-88423,Python Foundation - Quick Jump Start for Programmers,N/A,Udemy,beginner,True,Python,False,0,0,,False,False,88423,course,N/A,Quick Jumpstart Python Language course for experienced programmers,4-5 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2ceda26a7f05.jpg,No rating available,No,English
https://www.classcentral.com/course/linkedin-learning-sql-tips-and-tricks-for-data-science-79171,SQL Tips and Tricks for Data Science,N/A,LinkedIn Learning,,True,SQL,False,0,0,,False,False,79171,course,N/A,"Get Ben Sullins's 12 must-have SQL techniques for data science pros&mdash;engineers, DevOps, data miners, programmers, and other systems specialists.",59 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/507065aa853f.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-learn-the-python-programming-language-299498,Learn the Python Programming Language,N/A,Udemy,beginner,True,Uncategorized,False,0,0,,False,False,299498,course,N/A,"Master Python programming from basics to advanced concepts. Develop professional skills, learn object-oriented programming, and gain a comprehensive understanding for career advancement in various tech roles.",2 hours 38 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e83bdf2e2cca.jpg,No rating available,No,English
https://www.classcentral.com/course/linkedin-learning-graphql-data-fetching-with-relay-76751,GraphQL: Data Fetching with Relay,N/A,LinkedIn Learning,,True,GraphQL,False,0,0,,False,False,76751,course,N/A,"Learn how to get started with GraphQL, the popular query language designed to make data fetching and updating easier.",56 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/28abd80b8c07.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-java-object-oriented-programming-build-a-qu-41647,Java Object-Oriented Programming : Build a Quiz Application,N/A,Udemy,beginner,True,Java,False,0,0,,False,False,41647,course,N/A,Learn Java core object-oriented concepts and build a console-based quiz application.,2-3 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/600eaa4039b8.jpg,No rating available,No,English
